1.18013648964853	0.00859957515207675	0.00683846020695381
1.18686685232733	0.00868826381387388	0.00694250813245312
1.19347722472802	0.00877695247567107	0.00704655605795238
1.20008285113911	0.00886564113746821	0.00715239791320169
1.2067823989094	0.00895594232038894	0.00726003369820094
1.21336394555215	0.00904624350330967	0.00736766948320025
1.21992784067467	0.00913815720735399	0.0074753052681995
1.22648439586167	0.00923007091139832	0.00758473498294875
1.23303289960537	0.00932198461544264	0.007695958627448
1.23936447234684	0.00941389831948697	0.00780538834219725
1.24588704259034	0.00950742454465489	0.0079184059164465
1.25238964724651	0.00960256329094635	0.00803142349069575
1.25888209224617	0.00969770203723787	0.00814623499469494
1.26526450640619	0.00979284078352933	0.00826104649869419
1.27153979010521	0.00988797952982085	0.00837585800269344
1.27789510003168	0.0099847307972359	0.00849246343644262
1.28432681796618	0.0100830945857746	0.00861086279994181
1.29056599231558	0.0101798458531897	0.008729262163441
1.29688074697311	0.0102782096417283	0.00884945545669019
1.30317501139266	0.0103781859513906	0.00896964874993938
1.3094577910658	0.0104781622610528	0.00909163597293856
1.31563805651395	0.0105781385707151	0.00921362319593775
1.32180798289376	0.0106781148803773	0.00933740434868694
1.3279582556628	0.0107797037111632	0.00946118550143606
1.3341763162432	0.0108829050630725	0.00958676058393525
